src,mt,ref,score,year,system
"Content on this site is not intended to substitute for advice given by medical practitioner, pharmacist, or other licensed health-care professional.",本网站内容无意取代医生、药剂师或其他有执照的医疗保健专业人员提供的建议。,本网站内容无意取代医生、药剂师或其他有执照的医疗保健专业人员提供的建议。,-0.5281744509463883,2022,translator-B
Contact your health-care provider immediately if you suspect that you have a medical problem.,如果您怀疑自己出现了健康问题，请立即联系您的医疗服务提供商。,如果您怀疑自己出现了健康问题，请立即联系您的医疗服务提供商。,-0.4871881152282881,2022,translator-B
"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.",有关产品的信息和声明不用于诊断、治疗、应对或预防任何疾病或健康状况。,有关产品的信息和声明不用于诊断、治疗、应对或预防任何疾病或健康状况。,0.5149312748284437,2022,translator-B
Organicsbeauty accepts no liability for inaccuracies or misstatements about products by manufacturers or other third parties.,Organicsbeauty 对制造商产品或其他第三方产品的不准确性或虚假陈述不承担任何责任。,Organicsbeauty 对制造商产品或其他第三方产品的不准确性或虚假陈述不承担任何责任。,-0.5734781610638078,2022,translator-B
This does not affect your statutory rights.,但这不影响您的法定权利。,但这不影响您的法定权利。,0.424660378943619,2022,translator-B
Your face will thank you later.,以后，您会为您的脸感谢这款剃须刀。,以后，您会为您的脸感谢这款剃须刀。,0.3773205636722281,2022,translator-B
Ready to Use with one Pack of Blades,配有一包刀片，到手即可使用,配有一包刀片，到手即可使用,0.3773205636722281,2022,translator-B
Comes in a Haryali London Gift Designer Box,包装盒由 Haryali London 礼品设计师设计,包装盒由 Haryali London 礼品设计师设计,0.3438849798288761,2022,translator-B
Images are of actual items so you can be confident that what you see is what you get.,图片展示真实商品，所见即所得。,图片展示真实商品，所见即所得。,0.310449395985524,2022,translator-B
Haryali London instruments have a life time warranty against defects in materials and workmanship.,Haryali London 剃刀的材料和工艺缺陷享有终身保修服务。,Haryali London 剃刀的材料和工艺缺陷享有终身保修服务。,0.4441917313589323,2022,translator-B
Any product which proves to be defective will be repaired or replaced free of charge.,任何经证明有缺陷的产品均可免费修理或更换。,任何经证明有缺陷的产品均可免费修理或更换。,0.2101426444554677,2022,translator-B
"We guarantee against breakage, joint failure, and corrosion under normal use.",我们保证在正常使用下不会发生断裂、接头失效和腐蚀。,我们保证在正常使用下不会发生断裂、接头失效和腐蚀。,0.3438849798288761,2022,translator-B
Warranty does not apply to normal wear and tear and use of the instrumentation beyond their limitations.,保修范围不包括正常磨损和剃刀超出其限制的使用，,保修范围不包括正常磨损和剃刀超出其限制的使用，,0.394973134176147,2022,translator-B
It also excludes the improper usage of an instrument in a way that the particular instrument was designed and intended to be used.,也不包括未按剃刀的特定设计和预期用途不当使用造成的损坏。,也不包括未按剃刀的特定设计和预期用途不当使用造成的损坏。,0.1996594164016053,2022,translator-B
"Moreover, instruments damaged in an abusive or accidental manner are also excluded by this warranty.",此外，因滥用或意外方式损坏的剃刀也不在保修范围内。,此外，因滥用或意外方式损坏的剃刀也不在保修范围内。,0.279171232537687,2022,translator-B
PayPal – Only form of Payment that we Accept.,PayPal - 这是我们唯一接受的付款试。,PayPal - 这是我们唯一接受的付款试。,0.3517514035424438,2022,translator-B
"If customers are not fully satisfied with our product, simply return the item to us in an unused condition and we will process a refund once the item is received.",如果客户对我们的产品不是很满意，未经使用可以退货，我们在收到退回的商品后即会退款。,如果客户对我们的产品不是很满意，未经使用可以退货，我们在收到退回的商品后即会退款。,0.4990691659474723,2022,translator-B
Our customer satisfaction is at the top of our priority.,客户的满意是我们的首要任务。,客户的满意是我们的首要任务。,0.4460612885234179,2022,translator-B
We aim to provide a pleasant shopping experience for all of our customers.,我们致力于为所有顾客提供愉快的购物体验。,我们致力于为所有顾客提供愉快的购物体验。,0.7111006756436901,2022,translator-B
"If for some reason you are not fully satisfied with your purchase, then please do not leave negative feedback before contacting us as we will resolve the issue for you.",如果您因为某些原因对购买的产品不是很满意，请不要随意给差评，请您先联系我们，给我们一个帮您解决问题的机会。,如果您因为某些原因对购买的产品不是很满意，请不要随意给差评，请您先联系我们，给我们一个帮您解决问题的机会。,0.4990691659474723,2022,translator-B
"If you are interested in more products, then kindly please have a look at our eBay shop.",如果您对更多产品感兴趣，请移步我们的 eBay 商店。,如果您对更多产品感兴趣，请移步我们的 eBay 商店。,0.6580927982196356,2022,translator-B
We offer a combined shipping discount for purchasing two or more items from our shop.,若从我店购买两件或两件以上的商品，我们提供联合航运折扣。,若从我店购买两件或两件以上的商品，我们提供联合航运折扣。,0.4139034583525828,2022,translator-B
"Just ask us by clicking the ""Ask a question""",单击“提问”即可联系我们,单击“提问”即可联系我们,-1.135177114601929,2022,translator-B
International Customers are responsible for their country’s custom duty and taxes.,国际客户负责缴纳所在国家的关税和税收。,国际客户负责缴纳所在国家的关税和税收。,0.658495127766453,2022,translator-B
The Buyer Has To Responsible For The Return Shipping Charge.,退货运费由买家负责。,退货运费由买家负责。,-1.1080002624448322,2022,translator-B
Refund Can Be Made Only If A Replacement Is Not Available.,在不提供换货服务的情况才能退款。,在不提供换货服务的情况才能退款。,0.5226108669809696,2022,translator-B
"Any Charges On Shipping, Handling And Insurance Are Non-Refundable.",邮费、处理费和保险不可退款。,邮费、处理费和保险不可退款。,-1.135177114601929,2022,translator-B
We do not reimburse the shipping cost.,我们不包邮。,我们不包邮。,0.5497877191380662,2022,translator-B
Our priority is 100% customer satisfaction.,让客户 100% 满意是我们的首要任务。,让客户 100% 满意是我们的首要任务。,-1.135177114601929,2022,translator-B
We give importance to our customers and deliver the highest quality of customer service.,我们重视客户，努力提供最高质量的客户服务。,我们重视客户，努力提供最高质量的客户服务。,0.6856719799235498,2022,translator-B
"Ethics and integrity are the best part of our business, and we believe in delivering the best quality product and services at the best prices.",我们秉持道德和诚信开展业务，致力于以最优惠的价格提供最好的产品和服务。,我们秉持道德和诚信开展业务，致力于以最优惠的价格提供最好的产品和服务。,0.658495127766453,2022,translator-B
"Moreover, we make it one of our central goals to answer questions as fast and as soon as possible.",此外，尽快答复客户也是我们的中心目标之一。,此外，尽快答复客户也是我们的中心目标之一。,-1.3254150797016058,2022,translator-B
This multi powered vacuum pump has a special grip handle built into the pump head that gives the user excellent control over the pumping and suction process.,这种多动力真空泵在泵头内置了一个特殊的握把，用户可以很好地控制抽吸过程。,这种多动力真空泵在泵头内置了一个特殊的握把，用户可以很好地控制抽吸过程。,0.3012736907656515,2022,translator-B
Vacuum therapy has been proven to effectively treat erectile dysfunction in over 95% of men without any major side effects or medication.,真空疗法已被证明能有效治疗 95% 以上的男性勃起功能障碍，没有任何重大副作用，不需要使用药物。,真空疗法已被证明能有效治疗 95% 以上的男性勃起功能障碍，没有任何重大副作用，不需要使用药物。,0.58371777585845,2022,translator-B
"The pump head and cylinder are both covered by a lifetime manufacturer warranty, meaning that Encore will replace either part in the event of breakage or malfunction.",泵头和泵缸享受制造商的终身保修，这意味着如果出现损坏或故障，Encore 负责更换其中任何一个部件。,泵头和泵缸享受制造商的终身保修，这意味着如果出现损坏或故障，Encore 负责更换其中任何一个部件。,0.6151004519798721,2022,translator-B
"After a little practice, vacuum therapy with this system becomes easy and comfortable.",只需要稍稍练习，就能方便、舒适地使用这个真空系统进行治疗。,只需要稍稍练习，就能方便、舒适地使用这个真空系统进行治疗。,0.6778658042227161,2022,translator-B
"In addition, VVI includes several additional items in this kit that makes the process fast and user-friendly.",此外，VVI 在此套装中包含了另外几个商品，治疗过程快速且对用户友好。,此外，VVI 在此套装中包含了另外几个商品，治疗过程快速且对用户友好。,0.7720138325869823,2022,translator-B
"The patented ring ejector, loading cone, and lubricant included in the kit help to apply the tension bands after pumping.",该套装含有获得专利的环形喷射器、装载锥和润滑剂有助于泵送后使用张力带。,该套装含有获得专利的环形喷射器、装载锥和润滑剂有助于泵送后使用张力带。,0.2698910146442294,2022,translator-B
"Tension bands, also known as penis rings, help sustain the erection once it has been achieved with the pump.",张力带也被称为阴茎环，有助于在使用泵勃起后维持勃起状态。,张力带也被称为阴茎环，有助于在使用泵勃起后维持勃起状态。,0.2698910146442294,2022,translator-B
"This kit includes comes with an assortment of tension bands, in the most popular sizes, to help the user find the most effective tension level.",这个套装配有多种最常用尺寸的张力带，以帮助用户找到最合适的张力水平。,这个套装配有多种最常用尺寸的张力带，以帮助用户找到最合适的张力水平。,0.7406311564655602,2022,translator-B
"VVI Medical understands that a lot of individuals want to keep their sexual lives private, which is why we will take the utmost discretion when shipping this product.",VVI Medical 理解很多人想要保持性生活的隐私，因此，我们会采用最能保护隐私的方式邮寄这个产品。,VVI Medical 理解很多人想要保持性生活的隐私，因此，我们会采用最能保护隐私的方式邮寄这个产品。,0.5209524236156059,2022,translator-B
You will receive your shipment of the Encore Deluxe Manual/ Battery powered Vacuum Erection Penis Pump in a plain box.,这款豪华手动/电动真空勃起阴茎泵装在一个普通的盒子里邮寄。,这款豪华手动/电动真空勃起阴茎泵装在一个普通的盒子里邮寄。,0.1443603101585412,2022,translator-B
Our standard service is dispatch by Airmail.,我们的标准服务是航空邮寄。,我们的标准服务是航空邮寄。,0.360426707681129,2022,translator-B
Premium signed-for and courier services are available.,提供优质签收和速递服务。,提供优质签收和速递服务。,0.5793775114126559,2022,translator-B
"If costs for your country are not listed, please contact us for a quote.",如果未列出您所在国家的费用，请联系我们获取报价。,如果未列出您所在国家的费用，请联系我们获取报价。,0.5120080333414169,2022,translator-B
"Delivery of smaller size photographs up to 16x12"" to Europe is typically 5 - 15 business days from dispatch, and to the rest of world is 7 - 20 business days, via Airmail.","通过航空邮寄，16x12"" 的小尺寸照片自发货之日起，到欧洲通常需要 5 - 15 个工作日，到世界其他地方则需要 7 - 20 个工作日。","通过航空邮寄，16x12"" 的小尺寸照片自发货之日起，到欧洲通常需要 5 - 15 个工作日，到世界其他地方则需要 7 - 20 个工作日。",0.4446385552701778,2022,translator-B
"Delivery of large photographs 20x16"" and 24x20"" are typically delivered within 7 - 20 working days to Europe and Rest of World.","20x16"" 和 24x20"" 的大尺寸照片一般在 7 - 20 个工作日内送到欧洲和世界其他地方。","20x16"" 和 24x20"" 的大尺寸照片一般在 7 - 20 个工作日内送到欧洲和世界其他地方。",0.2930572296098899,2022,translator-B
We will combine shipping on orders for the same customer.,同一客户的订单将合并发货。,同一客户的订单将合并发货。,0.427796185752368,2022,translator-B
International buyers please note: our large photographs are sent rolled in postal tubes.,国际买家请注意：我们的大尺寸照片卷在圆筒中寄出。,国际买家请注意：我们的大尺寸照片卷在圆筒中寄出。,0.3772690771989387,2022,translator-B
Please note that in some countries the local mail services do not deliver postal tubes along with letters and small packets.,请注意，在一些国家，当地的邮政服务不会将圆筒与信件和小包一起投递。,请注意，在一些国家，当地的邮政服务不会将圆筒与信件和小包一起投递。,-1.12170180988613,2022,translator-B
"For this reason, the stated delivery period covers a wide range.",因此，我们标注的交货期范围较大。,因此，我们标注的交货期范围较大。,0.3267419686455095,2022,translator-B
The postal companies allow up to 25 working days for delivery of items by standard Airmail.,邮政公司最晚在 25 个工作日内以标准航空邮寄方式投递邮件。,邮政公司最晚在 25 个工作日内以标准航空邮寄方式投递邮件。,-1.12170180988613,2022,translator-B
We've probably got what you're looking for!,这里可能有您要找的东西！,这里可能有您要找的东西！,0.5139512109985773,2022,translator-B
"(If placing multiple orders, please request an invoice for the correct amount BEFORE paying.)",（如有多个订单，请在付款前索要发票以保证金额正确。),（如有多个订单，请在付款前索要发票以保证金额正确。),-0.3374960965683319,2022,translator-B
This item is an original American comic and is in English!,此商品是美国原创的英文漫画！,此商品是美国原创的英文漫画！,0.6901127229089723,2022,translator-B
Please note that all our comics in every grade (EVEN POOR) will be complete unless stated otherwise in the listing!,请注意，我们每个等级（甚至比较差的等级）的漫画都完整无缺，除非在商品页面中另有说明！,请注意，我们每个等级（甚至比较差的等级）的漫画都完整无缺，除非在商品页面中另有说明！,-0.1906948366430027,2022,translator-B
Most of our listings offer Multi-Buy discounts.,我们的大多数产品页面都提供 Multi-Buy 折扣。,我们的大多数产品页面都提供 Multi-Buy 折扣。,-0.09659681770925,2022,translator-B
Usually starting at 3 or more items to gain the discount.,通常 3 件及 3 件以上的商品可以获得折扣。,通常 3 件及 3 件以上的商品可以获得折扣。,0.5493287259621984,2022,translator-B
The items can be ANY combination of ANY ITEMS included in the Multi-Buy.,此处所说的商品可以是 Multi-Buy 中任何商品的任意组合，,此处所说的商品可以是 Multi-Buy 中任何商品的任意组合，,0.5640088519547313,2022,translator-B
They DO NOT have to be multiple copies of the same item.,不必是同样的商品。,不必是同样的商品。,0.5786889779472641,2022,translator-B
Just pick the required total quantity and you'll automatically be given the discount on all of them!,只要选择所需的总数量，就能自动获得所有商品的折扣！,只要选择所需的总数量，就能自动获得所有商品的折扣！,0.5786889779472641,2022,translator-B
Some of our items include the option to place a best offer.,我们的一些商品包括提供最佳报价的选项。,我们的一些商品包括提供最佳报价的选项。,0.5786889779472641,2022,translator-B
"If there is a Best Offer option, we'll consider any reasonable offer.",如果有“最佳报价”选项，我们会考虑任何合理的报价。,如果有“最佳报价”选项，我们会考虑任何合理的报价。,0.467265232985556,2022,translator-B
We do not list ANY comics as Mint condition.,我们不会将任何漫画列为 Mint 条件。,我们不会将任何漫画列为 Mint 条件。,0.467265232985556,2022,translator-B
"In our view, this grade does not exist.",我们认为，这个等级并不存在。,我们认为，这个等级并不存在。,0.533708920576819,2022,translator-B
"Comic books are mass produced paper items, handled many times often with little care before even reaching the shop or newsstand to be offered for sale.",漫画书是大量生产的纸制品，在进入商店或报摊出售之前，一般会不那么小心地处理过很多次。,漫画书是大量生产的纸制品，在进入商店或报摊出售之前，一般会不那么小心地处理过很多次。,0.467265232985556,2022,translator-B
You have 30 days to return the item from the day it was ordered.,订购之日起 30 天内可以退货。,订购之日起 30 天内可以退货。,0.4917385322727766,2022,translator-B
You must furnish tracking numbers once you ship the item back to us.,如果您退货，请您提供快递单号。,如果您退货，请您提供快递单号。,0.5552501283041329,2022,translator-B
"IF the PRODUCT is DAMAGED or TAGS ARE REMOVED or USED Or WORN by you, then the RETURN IS INVALID.",如果产品损坏、标签已剪掉、用过或有磨损，则不可退货。,如果产品损坏、标签已剪掉、用过或有磨损，则不可退货。,0.396471138225742,2022,translator-B
Return Duty in the Buyer's country if levied has to be paid by the buyer.,退货时在买方国家产生的关税由买方支付。,退货时在买方国家产生的关税由买方支付。,0.4917385322727766,2022,translator-B
"They are delivered in an elegant box, ideal for gifting to someone special.",珠宝会装在一个高档盒子里，非常适合送给特别的人。,珠宝会装在一个高档盒子里，非常适合送给特别的人。,0.4917385322727766,2022,translator-B
Feedback & DSRs (Detailed Seller Ratings).,反馈和 DSR（卖方详细评级）。,反馈和 DSR（卖方详细评级）。,0.396471138225742,2022,translator-B
You can feel safe to trust us and please contact us should you have any question or comment.,我们值得您信任，如果您有任何问题或意见，请联系我们。,我们值得您信任，如果您有任何问题或意见，请联系我们。,0.396471138225742,2022,translator-B
We take the feedback you leave with utmost importance.,我们非常重视您的反馈。,我们非常重视您的反馈。,0.4917385322727766,2022,translator-B
The dial is black in colour with white markers and a date aperature in the bottom sub dial.,黑色的表盘，白色的标记，日期在底部的小表盘中显示。,黑色的表盘，白色的标记，日期在底部的小表盘中显示。,0.581576373442115,2022,translator-B
"The dial is in very good, if not new old stock, condition.",即使不是全新库存货，表盘的状况也非常良好。,即使不是全新库存货，表盘的状况也非常良好。,-0.3219594230972126,2022,translator-B
The back of the dial is unmarked.,表盘背面没有标记。,表盘背面没有标记。,-0.3554490408750799,2022,translator-B
The dial measures 37mm in diameter and the dial feet are at approximately 7 and 37.,表盘直径 37 毫米，面脚约为 7 和 37。,表盘直径 37 毫米，面脚约为 7 和 37。,-0.246415093948237,2022,translator-B
Please see the pictures for more details.,详情请见图片。,详情请见图片。,0.5684464889509895,2022,translator-B
The dial is guaranteed genuine.,表盘保证是正品。,表盘保证是正品。,0.6852863946669681,2022,translator-B
Payment Payment is expected within 5 working days.,请在 5 个工作日内付款。,请在 5 个工作日内付款。,-0.486571627274319,2022,translator-B
"We accept payment by Paypal, Bank Transfer or payment on collection.",我们接受 Paypal 付款、银行转账或托收付款。,我们接受 Paypal 付款、银行转账或托收付款。,0.6163386699802245,2022,translator-B
"We do not have the facility to accept credit or debit cards directly, but these are acceptable though Paypal.",我们不接受信用卡或借记卡付款，但接受 Paypal 付款。,我们不接受信用卡或借记卡付款，但接受 Paypal 付款。,0.5452342934282959,2022,translator-B
"In some circumstances, we may only accept bank transfer, for example for an international transaction where a buyer has very low or no feedback.",在某些情况下，我们可能只接受银行转账，例如，在买家无评价或评价很低的国际交易中。,在某些情况下，我们可能只接受银行转账，例如，在买家无评价或评价很低的国际交易中。,-0.5894540513381381,2022,translator-B
Shipping for domestic shipping we use 3 different types.,对于国内订单，我们使用三种快递。,对于国内订单，我们使用三种快递。,-0.5533627000958776,2022,translator-B
The output signal provides constant sync so the display never glitches.,输出信号提供持续同步，所以显示始终不会出现故障。,输出信号提供持续同步，所以显示始终不会出现故障。,-0.3561429040091322,2022,translator-B
"K-IIT XLTM Picture-in-Picture Image Insertion Technology - Ultra stable picture−in−picture, picture−and−picture, and split screen capability.",K-IIT XLTM 图中图插入技术 - 超稳定的图中图、图带图和分屏能力。,K-IIT XLTM 图中图插入技术 - 超稳定的图中图、图带图和分屏能力。,-0.4143844664375923,2022,translator-B
Any video source can be inserted into or positioned next to a computer graphics video source or vice versa with window positioning and sizing controls.,使用窗口定位和大小控件，可将任何视频源插入到计算机图形视频源中或放置在其旁边，反之亦然。,使用窗口定位和大小控件，可将任何视频源插入到计算机图形视频源中或放置在其旁边，反之亦然。,0.2178379422724261,2022,translator-B
"Video Inputs - 2 universal video each on 3 BNC (composite, s−Video, component), 4 computer graphics/component video (15−pin HD), 2 HDMI and 1 USB (for JPEG data).",视频输入 - 每 3 个 BNC 上 2 路通用视频（复合视频、s−视频、分量视频），4 个计算机图形/分量视频（15 针高清)，2 个 HDMI 和 1 个 USB（用于 JPEG 数据）。,视频输入 - 每 3 个 BNC 上 2 路通用视频（复合视频、s−视频、分量视频），4 个计算机图形/分量视频（15 针高清)，2 个 HDMI 和 1 个 USB（用于 JPEG 数据）。,-1.22601531320845,2022,translator-B
HDCP Compliant - The HDCP (High Definition Content Protection) license agreement allows copy−protected data on the HDMI input to pass only to the HDMI output.,与 HDCP 兼容 - HDCP（高清内容保护）许可协议允许 HDMI 输入端的拷贝保护数据只传递到 HDMI 输出端。,与 HDCP 兼容 - HDCP（高清内容保护）许可协议允许 HDMI 输入端的拷贝保护数据只传递到 HDMI 输出端。,-0.212647175407951,2022,translator-B
"Multiple Aspect Ratio Selections - 4x3 or 16x9, anamorphic, letterbox, and user definable settings.",多宽高比选择 - 4x3 或 16x9、变形、上下黑边和用户自定义设置。,多宽高比选择 - 4x3 或 16x9、变形、上下黑边和用户自定义设置。,-0.2798674322321173,2022,translator-B
"Companion AFV (Audio-Follow-Video) - For every analog video input, supports embedded audio on the 2 HDMI inputs and outputs.",Companion AFV（影音相随）- 对于每个模拟视频输入，支持 2 路 HDMI 输入和输出上的嵌入音频。,Companion AFV（影音相随）- 对于每个模拟视频输入，支持 2 路 HDMI 输入和输出上的嵌入音频。,-0.0287969569820773,2022,translator-B
"Audio Inputs - 6 balanced or S/PDIF audio (each selectable) on terminal blocks, one for each of the 2 universal video and 4 computer graphics video inputs.",音频输入 - 端子板的 6 路平衡或 S/PDIF 音频（每个均可选），每个用于 2 路通用视频和 4 路计算机图形视频输入。,音频输入 - 端子板的 6 路平衡或 S/PDIF 音频（每个均可选），每个用于 2 路通用视频和 4 路计算机图形视频输入。,-0.6654900997814546,2022,translator-B
"Built-in ProcAmp - Color, hue, sharpness, contrast, and brightness are set individually for each input.",内置 ProcAmp - 分别为每路输入设置颜色、色度、清晰度、对比度和亮度。,内置 ProcAmp - 分别为每路输入设置颜色、色度、清晰度、对比度和亮度。,0.2088695884925502,2022,translator-B
The unit has been fully tested across all inputs and outputs.,该装置已针对所有输入和输出进行了全面测试。,该装置已针对所有输入和输出进行了全面测试。,0.0877937102794759,2022,translator-B
The unit will require an speaker output connector.,该装置将需要一个扬声器输出连接器。,该装置将需要一个扬声器输出连接器。,-0.4503116527594126,2022,translator-B
"High-quality photo lab look in a glossy finish,",拥有摄影室作品般的高品质光泽度，,拥有摄影室作品般的高品质光泽度，,-0.7801826129105712,2022,translator-B
"High gloss finish injects life into the print, making colours appear vivid and sharp,",高光泽度为海报注入生命力，使色彩显得生动鲜明，,高光泽度为海报注入生命力，使色彩显得生动鲜明，,-0.5066763724063312,2022,translator-B
Posters are sent in a sturdy carded A5 envelope.,海报用结实的 A5 卡片信封寄出。,海报用结实的 A5 卡片信封寄出。,0.3849225117372603,2022,translator-B
"Printed on super-premium semi-gloss photo paper, it provides high colour definition with reduced reflection in a direct light.",使用超优质的半光泽度相纸打印，色彩清晰度高，并可减少直接光线反射。,使用超优质的半光泽度相纸打印，色彩清晰度高，并可减少直接光线反射。,-0.3801689836375678,2022,translator-B
A3 Posters are sent in a cardboard poster tube.,A3 海报装在纸板海报筒内寄出。,A3 海报装在纸板海报筒内寄出。,0.3831906993400022,2022,translator-B
"Printed on high quality 280g super-premium semi-gloss photo paper, it provides high colour definition with reduced reflection in a direct light,",使用优质的 280g 半光泽度相纸打印，色彩清晰度高，并可减少直接光线反射，,使用优质的 280g 半光泽度相纸打印，色彩清晰度高，并可减少直接光线反射，,-0.5430727940050589,2022,translator-B
A2 Posters are sent in a cardboard poster tube.,A2 海报装在纸板海报筒内寄出。,A2 海报装在纸板海报筒内寄出。,-0.6052405604841157,2022,translator-B
"Our A4 and A3 laminated posters are coated with plastic, and they have approximately 2mm thin transparent plastic border on each side.",我们在 A4 和 A3 层压海报上裹了塑料，每一面都有大约薄到 2 毫米的透明塑料边框。,我们在 A4 和 A3 层压海报上裹了塑料，每一面都有大约薄到 2 毫米的透明塑料边框。,-0.5755655473958788,2022,translator-B
They do not come with a frame.,不配相框。,不配相框。,0.2675142283681789,2022,translator-B
A4 frame can be hung or stand freely.,A4 相框可自由悬挂，也能站立。,A4 相框可自由悬挂，也能站立。,-0.4416908656246915,2022,translator-B
A4 framed pictures come with a black wooden frame with glass front.,A4 有框照片配有一个黑色木制框架，正面是玻璃。,A4 有框照片配有一个黑色木制框架，正面是玻璃。,-0.2941675257539813,2022,translator-B
"If you use free or other inferior security software, maybe not long at all.",如果您使用免费的或者其他安全软件，可能不需要太久。,如果您使用免费的或者其他安全软件，可能不需要太久。,-0.9710562999384068,2022,translator-B
"Cyber-criminals are more sophisticated than ever before, and they use a diverse arsenal of tools to gain access to your information.",网络犯罪分子越来越狡猾，他们使用各种各样的工具来获取您的信息。,网络犯罪分子越来越狡猾，他们使用各种各样的工具来获取您的信息。,-1.0182331242269125,2022,translator-B
"As the threats get worse, we just keep getting better.",但我们不一样，威胁越来越严重，我们也会越来越好。,但我们不一样，威胁越来越严重，我们也会越来越好。,-0.9081538675537326,2022,translator-B
Our teams of security experts are constantly analyzing new threats and devising new ways to protect your devices from them.,因为我们的安全专家团队会不断分析新的威胁，并设计新的方法来保护您的设备免受威胁。,因为我们的安全专家团队会不断分析新的威胁，并设计新的方法来保护您的设备免受威胁。,-0.9081538675537326,2022,translator-B
We focus exclusively on security & are the best at it,我们致力于打造最优秀的安全产品,我们致力于打造最优秀的安全产品,-0.9396050837460695,2022,translator-B
Our concentrated combination of dedication and expertise benefits our customers.,我们以高度凝结的敬业精神和专业知识为我们服务。,我们以高度凝结的敬业精神和专业知识为我们服务。,-0.8924282594575641,2022,translator-B
"Norton has been outperforming the competition in many reputable head-to-head tests, and only Norton has won the PC Magazine Editors’ Choice Award 34 times, including 11 years in a row – more than any other security company.",诺顿在许多信誉良好的直接测试中都胜过了竞争对手，只有诺顿获得过 PC 杂志编辑选择奖 34 次，而且有一次连续 11 年获得此奖，这是任何其他安全公司都无法比拟的。,诺顿在许多信誉良好的直接测试中都胜过了竞争对手，只有诺顿获得过 PC 杂志编辑选择奖 34 次，而且有一次连续 11 年获得此奖，这是任何其他安全公司都无法比拟的。,-0.9396050837460695,2022,translator-B
What does that mean for you?,这对您意味着什么？,这对您意味着什么？,-0.9238794756499012,2022,translator-B
"When you buy Norton Security, you’re getting one of the best security products on the market today.",这意味着，在您购买 Norton Security 后，您就得到了当今市场上最好的安全产品之一。,这意味着，在您购买 Norton Security 后，您就得到了当今市场上最好的安全产品之一。,-0.9396050837460695,2022,translator-B
We include a protection promise only Norton can make,我们提供的保护承诺只有诺顿才能做到,我们提供的保护承诺只有诺顿才能做到,-0.9710562999384068,2022,translator-B
"If at any time you need help, our support agents are ready to assist you 24 hours a day, seven days a week.",无论何时需要帮助，我们支持代理的 7 X 24 服务都能满足您的需求。,无论何时需要帮助，我们支持代理的 7 X 24 服务都能满足您的需求。,0.2338353654087699,2022,translator-B
"To be eligible for the Virus Protection Promise, you must purchase, renew, or upgrade your Norton subscription directly from Symantec, or subscribe to the Norton Automatic Renewal Service.",要获得“病毒防护承诺”，您必须直接从赛门铁克购买、续订或升级诺顿订阅，或订阅诺顿自动续订服务。,要获得“病毒防护承诺”，您必须直接从赛门铁克购买、续订或升级诺顿订阅，或订阅诺顿自动续订服务。,0.452718457557807,2022,translator-B
"If a Symantec service representative is unable to remove a virus from your device, then you may receive a full refund on the actual price paid for the Norton subscription, or if a Norton bundle, the total Norton bundle price paid (net of any discounts or refunds received and less any shipping, handling and applicable taxes, except in certain states and countries where shipping, handling and taxes are refundable) and only for the current paid subscription service period for that subscription or subscription bundle.",如果赛门铁克服务代表无法清除您的设备中的病毒，那么您可以按照在订阅诺顿时实际支付的价格获得全额退款；如果是诺顿捆绑包，则可以按照诺顿总包价格（扣除获得的任何折扣或收到退款，减去任何运输费、处理费和适用的税费，但在可退还运输费、处理费和税费的某些州和国家除外）获得全额退款，但仅限该订阅或订阅捆绑包的当前付费订阅服务期间。,如果赛门铁克服务代表无法清除您的设备中的病毒，那么您可以按照在订阅诺顿时实际支付的价格获得全额退款；如果是诺顿捆绑包，则可以按照诺顿总包价格（扣除获得的任何折扣或收到退款，减去任何运输费、处理费和适用的税费，但在可退还运输费、处理费和税费的某些州和国家除外）获得全额退款，但仅限该订阅或订阅捆绑包的当前付费订阅服务期间。,0.2960426074639624,2022,translator-B
The Norton subscription must be installed and activated on your device prior to the time it is infected by a virus.,您必须在设备感染病毒之前安装并激活诺顿订阅。,您必须在设备感染病毒之前安装并激活诺顿订阅。,0.4165979417214693,2022,translator-B
The refund DOES NOT apply to any damages incurred as a result of viruses.,不能以病毒造成的任何损害为由要求退款。,不能以病毒造成的任何损害为由要求退款。,0.5011105065329966,2022,translator-B
See Norton website for more detail.,有关详细信息，请参见诺顿网站。,有关详细信息，请参见诺顿网站。,0.6761547831399397,2022,translator-B
Protect what matters with a top-rated security service,以卓越的安全服务保护重要的东西,以卓越的安全服务保护重要的东西,0.7061006592116725,2022,translator-B
"Your online life and real life are merging into one seamless experience, and you need security that can keep viruses, identity theft, and other digital threats from becoming real-life headaches.",您的在线生活和现实生活正在无缝融合为一体，您需要安全产品来防御日益严重的病毒、身份盗窃和其他数字威胁。,您的在线生活和现实生活正在无缝融合为一体，您需要安全产品来防御日益严重的病毒、身份盗窃和其他数字威胁。,0.4603590108732051,2022,translator-B
"We see more, analyse more and stop more online threats",我们可以发现、分析和阻止更多的网络威胁,我们可以发现、分析和阻止更多的网络威胁,0.2684122213039565,2022,translator-B
"When you buy Norton Security, you’re getting one of the best security products on the market today.",这意味着，在您购买 Norton Security 后，您就得到了当今市场上最好的安全产品之一。,这意味着，在您购买 Norton Security 后，您就得到了当今市场上最好的安全产品之一。,0.8513090419968236,2022,translator-B
