src,LVC_Candidate,mt,ref,score,year,system
"(PERSON10) Yeah, I think - wasn't it Dominik doing some experiments with Ivana?",do experiment,"[PERSON10] Jo, myslím – nebyl to Dominik, kdo dělal nějaký experimenty s Ivanou?","[PERSON10] Jo, myslím – nebyl to Dominik, kdo dělal nějaký experimenty s Ivanou?",-0.0032780375941411,2023,Human-refA
Because I have no experience and no time to get it running.,have experience,Protože nemám žádný zkušenosti ani čas na jeho zprovoznění.,Protože nemám žádný zkušenosti ani čas na jeho zprovoznění.,-0.0678252576835235,2023,Human-refA
"Also [PERSON9] I had a look at the (code), and I think I know why it's so slow.",have look,"I [PERSON9] já jsem se podíval na (kód) a myslím, že vím, proč je to tak pomalý.","I [PERSON9] já jsem se podíval na (kód) a myslím, že vím, proč je to tak pomalý.",0.6991688772681205,2023,Human-refA
"I like some of the translations. I was really amazed, even though you could see that the model made mistakes on its first try, it really wanted to make some kind of correction.",make mistake,"Některý překlady se mi líbí. Opravdu mě překvapilo, že i když bylo vidět, že model udělal na první pokus chyby, opravdu chtěl provést nějaký druh opravy.","Některý překlady se mi líbí. Opravdu mě překvapilo, že i když bylo vidět, že model udělal na první pokus chyby, opravdu chtěl provést nějaký druh opravy.",0.1743400884628965,2023,Human-refA
"So, if we are asked, if we are really expected to be there and present, then okay, but if not, then I think it's definitely good for us just to be behind the curtain and behind the scenes and do our job there.",do job,"Takže pokud budeme požádáni, pokud se od nás opravdu očekává, že tam budeme a účastníme se, tak dobře, ale pokud ne, tak si myslím, že je pro nás určitě dobré, abychom jenom byli za oponou a v zákulisí a dělali svou práci tam.","Takže pokud budeme požádáni, pokud se od nás opravdu očekává, že tam budeme a účastníme se, tak dobře, ale pokud ne, tak si myslím, že je pro nás určitě dobré, abychom jenom byli za oponou a v zákulisí a dělali svou práci tam.",0.3415300760066705,2023,Human-refA
"(PERSON1) Yeah, I haven't tried to do the registration yet for that, but I think that last time, it was compulsory to have the booth.",do registration,"[PERSON1] Jo, ještě jsem se nezkoušel registrovat, ale myslím, že minule bylo povinné mít stánek.","[PERSON1] Jo, ještě jsem se nezkoušel registrovat, ale myslím, že minule bylo povinné mít stánek.",0.367330692385101,2023,Human-refA
Dreamed my parents were playing my porn game and giving me feedback.,give feedback,"Snil jsem, že moji rodiče hrají moji porno hru a dávají mi zpětnou vazbu.","Snil jsem, že moji rodiče hrají moji porno hru a dávají mi zpětnou vazbu.",0.5747115201680508,2023,Human-refA
I have been using Donut Shop pods in my machine since I first purchased it and have never had a problem.,have problem,Od prvního nákupu používám ve svém přístroji kapsle z obchodu Lusky Donut Shop a nikdy jsem neměl problém.,Od prvního nákupu používám ve svém přístroji kapsle z obchodu Lusky Donut Shop a nikdy jsem neměl problém.,0.2963752244492014,2023,Human-refA
It's only out of this shipment that I am having this issue.,have issue,Tento problém mám pouze u této zásilky.,Tento problém mám pouze u této zásilky.,0.7218281790735555,2023,Human-refA
The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster.,make comment,"Metropolitní policie uvedla, že jedna osoba byla před uměleckou galerií nedaleko Westminsteru zatčena pro podezření z rasistického komentáře vůči strážníkovi.","Metropolitní policie uvedla, že jedna osoba byla před uměleckou galerií nedaleko Westminsteru zatčena pro podezření z rasistického komentáře vůči strážníkovi.",-0.2256197355345879,2023,Human-refA
Asian Championships is to give new impetus to development of athletics,give impetus,Mistrovství Asie má dát nový impuls rozvoji atletiky,Mistrovství Asie má dát nový impuls rozvoji atletiky,0.4729691977051194,2023,Human-refA
"The only thing I had an issue with, was it was really plain.",have issue,"Jedinou věcí, s kterou jsem měla problém, bylo, že byla opravdu prostá.","Jedinou věcí, s kterou jsem měla problém, bylo, že byla opravdu prostá.",0.0938827773941626,2023,Human-refA
"Pros: First, they clamp easily onto my shelf, and bend to many positions allowing me to make changes as my plants grow.",make change,"Výhody: Za prvé se snadno upnou na mou polici a ohýbají se do mnoha poloh, což mi umožňuje provádět změny přitom, jak moje rostliny rostou.","Výhody: Za prvé se snadno upnou na mou polici a ohýbají se do mnoha poloh, což mi umožňuje provádět změny přitom, jak moje rostliny rostou.",0.5556411611615967,2023,Human-refA
"I have not made use of the timer, preferring to turn them on and off myself.",make use,"Nepoužil jsem časovač, raději je zapínám a vypínám sám.","Nepoužil jsem časovač, raději je zapínám a vypínám sám.",0.6289218215030175,2023,Human-refA
"In a statement issued on Saturday, CBN spokesman, Osita Nwasinobi, said at no time did the CBN governor made such statement during his presentation to the National Council of State at its meeting on Friday, February 10, 2023.",make statement,"V sobotním prohlášení mluvčí CBN Osita Nwasinobi uvedl, že guvernér CBN během své prezentace Národní státní radě na jejím zasedání v pátek 10. února 2023 v žádném případě neučinil takové prohlášení.","V sobotním prohlášení mluvčí CBN Osita Nwasinobi uvedl, že guvernér CBN během své prezentace Národní státní radě na jejím zasedání v pátek 10. února 2023 v žádném případě neučinil takové prohlášení.",0.5441660164288782,2023,Human-refA
"The credit cards slide all the way down, the tips don't show so you have no idea what card is where and very difficult to get out.",have idea,"Kreditní karty se zasunou úplně dolů, rohy se nezobrazují, takže nemáte ponětí, která karta je kde a je velmi obtížné je vysunout.","Kreditní karty se zasunou úplně dolů, rohy se nezobrazují, takže nemáte ponětí, která karta je kde a je velmi obtížné je vysunout.",0.4206304244097388,2023,Human-refA
"Comes with a cover and while it may not have much functional use, it really keeps it looking sharp.",have use,"Dodává se s obalem, a i když nemusí být moc funkční, opravdu si zachovává ostrý vzhled.","Dodává se s obalem, a i když nemusí být moc funkční, opravdu si zachovává ostrý vzhled.",-0.5610561091649858,2023,Human-refA
The 23-year-old was handed his debut by Antonio Conte on Saturday at the King Power Stadium with his side taking the lead after 14 minutes through Rodrigo Bentancur.,take lead,"Třiadvacetiletý hráč si odbyl svůj debut v sobotu pod vedením Antonia Conteho na stadionu King Power Stadium, kde se jeho tým ujal vedení po 14 minutách hry zásluhou Rodriga Bentancura.","Třiadvacetiletý hráč si odbyl svůj debut v sobotu pod vedením Antonia Conteho na stadionu King Power Stadium, kde se jeho tým ujal vedení po 14 minutách hry zásluhou Rodriga Bentancura.",0.3299722454390797,2023,Human-refA
I'll give him the benefit of the doubt because it is his debut but Pedro Porro is no bad it is unbelievable.,give benefit,"Přiznám mu výhodu pochybnosti, protože je to jeho debut, ale Pedro Porro je tak špatný, až je to neuvěřitelné.","Přiznám mu výhodu pochybnosti, protože je to jeho debut, ale Pedro Porro je tak špatný, až je to neuvěřitelné.",-0.10854296581518,2023,Human-refA
"Note: You can take inspiration, but the libraries are not intended for public usage.",take inspiration,"Poznámka: Můžete se inspirovat, ale knihovny nejsou určeny pro veřejné využití.","Poznámka: Můžete se inspirovat, ale knihovny nejsou určeny pro veřejné využití.",0.5318750930613692,2023,Human-refA
"Generally, he expressed his conviction that our Founding Fathers did not set forth a plan of governance that included federal agencies making laws in place of the legislature.",make law,"Obecně vyjádřil přesvědčení, že naši Otcové zakladatelé nestanovili plán vládnutí, který by zahrnoval federální agentury, jež by vydávaly zákony namísto zákonodárného sboru.","Obecně vyjádřil přesvědčení, že naši Otcové zakladatelé nestanovili plán vládnutí, který by zahrnoval federální agentury, jež by vydávaly zákony namísto zákonodárného sboru.",0.1685596215542066,2023,Human-refA
"'We Hope' Biden Has a Plan for Handling Title 42 Ending, 'If They Do, They Haven't Shared It Fully'",have plan,"„Doufáme,“ že Biden má plán, jak se vypořádat s ukončením platnosti hlavy 42, „ale pokud ano, ještě se o něj plně nepodělili“","„Doufáme,“ že Biden má plán, jak se vypořádat s ukončením platnosti hlavy 42, „ale pokud ano, ještě se o něj plně nepodělili“",0.1070595412694703,2023,Human-refA
"And so, we brought up, again, there's a lot of concern I share about what will happen when Title 42 ends in May and so, making sure that the federal government has a plan.",have plan,"A tak jsme se znovu zmínili o tom, že máme velké obavy z toho, co se stane, až v květnu skončí platnost hlavy 42, a proto se musíme ujistit, že federální vláda má plán.","A tak jsme se znovu zmínili o tom, že máme velké obavy z toho, co se stane, až v květnu skončí platnost hlavy 42, a proto se musíme ujistit, že federální vláda má plán.",0.2111967990691941,2023,Human-refA
The Tab A is heavy so if your laying down watching a video the case slips in your hand so you have to make frequent adjustments.,make adjustment,"Tab A je těžký, takže když při sledování videa ležíte, pouzdro vám klouže v ruce, takže si ho musíte často posunovat.","Tab A je těžký, takže když při sledování videa ležíte, pouzdro vám klouže v ruce, takže si ho musíte často posunovat.",0.2538902272363993,2023,Human-refA
Have now done a full round trip on the new ICNG train.,do trip,Nyní jste absolvovali celou okružní jízdu novým vlakem ICNG.,Nyní jste absolvovali celou okružní jízdu novým vlakem ICNG.,0.6081395964922018,2023,Human-refA
"And up until like two years ago, I had no idea until I checked my transcripts.",have idea,"Ještě před dvěma lety jsem o tom neměl ani tušení, dokud jsem se nepodíval do svých zápisů.","Ještě před dvěma lety jsem o tom neměl ani tušení, dokud jsem se nepodíval do svých zápisů.",0.0389668842738289,2023,Human-refA
"I bought this as a tracker to use while I swim, and I didn't even get a proper chance to try it.",get chance,"Koupil jsem to jako sledovač, abych ho používal při plavání, a ani jsem neměl šanci to vyzkoušet.","Koupil jsem to jako sledovač, abych ho používal při plavání, a ani jsem neměl šanci to vyzkoušet.",0.2304321925964756,2023,Human-refA
Have had probs with Hockey Balls.,have prob,Měli jste problémy s hokejovými míčky.,Měli jste problémy s hokejovými míčky.,0.3468287726416324,2023,Human-refA
However its the only drone i have ever had overheating issues with and it actually takes the fun out of flying im going to assume for now that its a manufacturing issue which they need to address asap if they want there product to be successful.,have issue,"Je to však jediný dron, se kterým jsem měl problémy s přehříváním, a ve skutečnosti mi létání ubírá na zábavě. Prozatím budu předpokládat, že jde o výrobní vadu, kterou musí co nejdříve vyřešit, pokud chtějí, aby byl produkt úspěšný.","Je to však jediný dron, se kterým jsem měl problémy s přehříváním, a ve skutečnosti mi létání ubírá na zábavě. Prozatím budu předpokládat, že jde o výrobní vadu, kterou musí co nejdříve vyřešit, pokud chtějí, aby byl produkt úspěšný.",0.6179794663016207,2023,Human-refA
I will give the sellers props for delivery as it arrive 1 day after purchase.,give prop,"Prodejci předám vrtule k doručení tak, jak chodí 1 den po nákupu.","Prodejci předám vrtule k doručení tak, jak chodí 1 den po nákupu.",0.3555453107649948,2023,Human-refA
Don't doesn't even do anything about it you know they just let the hackers do whatever they want and then they do know that the game is terrible but they're doing absolutely nothing about it and the game keeps on doing updates about their characters really what they should be updating is the physics because it's terrible don't buy this game the physics are terrible and mechanics are terrible the people that obviously the people that built this game was high or something because it's one of the worst games I've honestly ever played in my life I would rather play Pixel Games in this crap it's one of the worst games don't buy,do update,"Ani s tím nic nedělají, víte, že prostě nechají hackery dělat, co chtějí, a pak vědí, že hra je hrozná, ale nedělají s tím absolutně nic a ve hře se neustále aktualizují jejich postavy, by opravdu měli aktualizovat spíš fyziku, protože je strašná, nekupujte tuto hru, fyzika je strašná a mechanika je také tak strašná, že lidé, kteří tuto hru postavili, byli očividně vysocí nebo tak něco, protože je to jedna z nejhorších her, kterou jsem upřímně kdy v životě hrál, radši bych hrál Pixel Games, v tomhle svinstvu je to jedna z nejhorších her, nekupuji","Ani s tím nic nedělají, víte, že prostě nechají hackery dělat, co chtějí, a pak vědí, že hra je hrozná, ale nedělají s tím absolutně nic a ve hře se neustále aktualizují jejich postavy, by opravdu měli aktualizovat spíš fyziku, protože je strašná, nekupujte tuto hru, fyzika je strašná a mechanika je také tak strašná, že lidé, kteří tuto hru postavili, byli očividně vysocí nebo tak něco, protože je to jedna z nejhorších her, kterou jsem upřímně kdy v životě hrál, radši bych hrál Pixel Games, v tomhle svinstvu je to jedna z nejhorších her, nekupuji",-0.3104925293102856,2023,Human-refA
"So for us, making investments in controllers yearly means we have to be picky and prudent about what we purchase.",make investment,"Pro nás tedy každoroční investice do ovladačů znamená, že si musíme vybírat a být obezřetní při nákupu.","Pro nás tedy každoroční investice do ovladačů znamená, že si musíme vybírat a být obezřetní při nákupu.",0.5523727029461156,2023,Human-refA
"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",make excuse,"Ale je důležité nevymlouvat se na problémy a prostě je vyřešit, zejména ve výrobě, když vedení potřebuje změny.","Ale je důležité nevymlouvat se na problémy a prostě je vyřešit, zejména ve výrobě, když vedení potřebuje změny.",0.3827537855536854,2023,Human-refA
"It's assuming you have the ability to fix the problem, or find a solution.",have ability,"Předpokládá, že jste schopni problém vyřešit nebo najít řešení.","Předpokládá, že jste schopni problém vyřešit nebo najít řešení.",0.5608730524437003,2023,Human-refA
"Less than half of Zimbabwe's 16 million citizens have access to electricity, and a global squeeze on funding new coal-fired capacity has limited the country's ability to plug chronic power cuts that have lasted as long as 18 hours in recent days.",have access,"Přístup k elektřině má méně než polovina z 16 milionů obyvatel Zimbabwe a celosvětové omezení financování kapacit uhelných elektráren omezuje schopnost země řešit chronické výpadky elektřiny, které v posledních dnech trvaly až 18 hodin.","Přístup k elektřině má méně než polovina z 16 milionů obyvatel Zimbabwe a celosvětové omezení financování kapacit uhelných elektráren omezuje schopnost země řešit chronické výpadky elektřiny, které v posledních dnech trvaly až 18 hodin.",0.8254650587773824,2023,Human-refA
"Out of all of those phone's, not once did I ever had any problems with the phone's themselves.",have problem,Ze všech těchto telefonů jsem ani jednou neměl problém se samotným telefonem.,Ze všech těchto telefonů jsem ani jednou neměl problém se samotným telefonem.,0.6807813030363846,2023,Human-refA
"When I made this purchase for the Stylo 3 through Virgin Mobile, I just knew everything would go smoothly once I got the phone and set it up but I was very wrong in assuming that.",make purchase,"Když jsem koupil Stylo 3 přes Virgin Mobile, věděl jsem, že vše půjde hladce, jakmile telefon dostanu a nastavím, ale velmi jsem se mýlil, že jsem toto předpokládal.","Když jsem koupil Stylo 3 přes Virgin Mobile, věděl jsem, že vše půjde hladce, jakmile telefon dostanu a nastavím, ale velmi jsem se mýlil, že jsem toto předpokládal.",0.5807138282315699,2023,Human-refA
I searched for information on the internet and made various calls desperately trying to give the Stylo 3 the benefit of the doubt hoping it was just me doing something wrong but sadly I wasted a lot of time doing so because it was 100% the phone having all the problems I didn't want to admit.,make call,"Hledal jsem informace na internetu a telefonoval, zoufale jsem se snažil Stylo 3 zvýhodnit před pochybnostmi a doufal jsem, že to jen mnou, ale bohužel jsem tím ztratil spoustu času, protože to byl na 100 % telefon, který měl všechny ty problémy, které jsem si nechtěl připustit.","Hledal jsem informace na internetu a telefonoval, zoufale jsem se snažil Stylo 3 zvýhodnit před pochybnostmi a doufal jsem, že to jen mnou, ale bohužel jsem tím ztratil spoustu času, protože to byl na 100 % telefon, který měl všechny ty problémy, které jsem si nechtěl připustit.",-0.6134952111327618,2023,Human-refA
"Hello this is Nick from Review Outlaw. So what we're going to do today is to do a final walkthrough of the cabin we finished up. Pretty much getting to the end. This is the first room you walked into before you can finish, we finished that ceiling, got the walls all sheet rock painted this little border across here, got alarm system in.",do walkthrough,"Zdravím, tady je Nick z Review Outlaw. Takže, dneska si uděláme finální prohlídku chaty, kterou jsme dokončili. Už se dostáváme ke konci. Toto je první místnost, do které se dříve vcházelo. Jak vidíte, dokončili jsme strop, udělali zdi a všechen sádrokarton je natřený. Tenhle malý lem, co vede tady. Má v sobě schovaný alarm.","Zdravím, tady je Nick z Review Outlaw. Takže, dneska si uděláme finální prohlídku chaty, kterou jsme dokončili. Už se dostáváme ke konci. Toto je první místnost, do které se dříve vcházelo. Jak vidíte, dokončili jsme strop, udělali zdi a všechen sádrokarton je natřený. Tenhle malý lem, co vede tady. Má v sobě schovaný alarm.",0.3790050348136691,2024,refA
"Now talking about stars, Howard Jones appears as a special guest vocalist in a duet with you on the album. On the track, I Made a Case, who has offered you so much encouragement with your music. Was it by chance that he happened to appear on the track? As I hear you had to strip back the track as didn't want anything being in the way of your voices telling the story.",make case,"Když se tak bavíme o hvězdách, Howard Jones se s tebou jako hostující zpěvák v duetu objevil na tomto albu v písni I Made a Case a byl to právě on, kdo tě tolik podporoval ve tvé hudbě. Byla to náhoda, že se v té skladbě objevil? Slyšel jsem, že jste museli skladbu zredukovat, protože jste nechtěli, aby něco překáželo tomu, jak vaše hlasy vyprávějí příběh.","Když se tak bavíme o hvězdách, Howard Jones se s tebou jako hostující zpěvák v duetu objevil na tomto albu v písni I Made a Case a byl to právě on, kdo tě tolik podporoval ve tvé hudbě. Byla to náhoda, že se v té skladbě objevil? Slyšel jsem, že jste museli skladbu zredukovat, protože jste nechtěli, aby něco překáželo tomu, jak vaše hlasy vyprávějí příběh.",0.6115265225550315,2024,refA
@user19 I can only assume that it's my visa or passport pic. I should've paid closer attention.,pay attention,"@user19 můžu jen hádat, že s fotkou na mém vízu nebo v pasu. Měl jsem dávat větší pozor.","@user19 můžu jen hádat, že s fotkou na mém vízu nebo v pasu. Měl jsem dávat větší pozor.",0.5396056295059726,2024,refA
"While this was being told to me, I made a decision to get another pair, and that pair are these.",make decision,"Když mi to vysvětlovali, rozhodla jsem se vzít si ještě jedny, a to tyhle.","Když mi to vysvětlovali, rozhodla jsem se vzít si ještě jedny, a to tyhle.",0.6864054895839271,2024,refA
"About 450 million years ago, plants took a giant leap out of the oceans onto the land to become the plants that we know and love today. But how did they survive? Scientists at the John Innes Centre may have found out. Land plants survive by getting water and nutrients from the soil. They do this by forming a special friendship with soil dwelling fungi called mycorrhiza. These strands of mycorrhiza reached deep into the soil and drag the nutrients and water back to the plants. But when the first algae landed on soil, how did they survive long enough to form these beneficial friendships?",take leap,"Před zhruba 450 miliony let udělaly rostliny obrovský skok, když se přemístily z oceánu na pevninu, aby se z nich staly rostliny, které známe dnes. Jak ale přežily? Vědci z Centra Johna Innese na to možná přišli. Pevninské rostliny přežívají tak, že získávají vodu a živiny z půdy. Provádějí to tak, že si vytvoří zvláštní formu přátelství s houbami zvanými mykorhiza, které žijí v půdě. Tyto vlákna hub mykorhiza sahají hluboko do půdy a vytahují živiny a vodu zpět k rostlinám. Když se ale na pevnině objevily první řasy, jak dokázaly přežít dost dlouho na to, aby si vytvořily toho prospěšné přátelství?","Před zhruba 450 miliony let udělaly rostliny obrovský skok, když se přemístily z oceánu na pevninu, aby se z nich staly rostliny, které známe dnes. Jak ale přežily? Vědci z Centra Johna Innese na to možná přišli. Pevninské rostliny přežívají tak, že získávají vodu a živiny z půdy. Provádějí to tak, že si vytvoří zvláštní formu přátelství s houbami zvanými mykorhiza, které žijí v půdě. Tyto vlákna hub mykorhiza sahají hluboko do půdy a vytahují živiny a vodu zpět k rostlinám. Když se ale na pevnině objevily první řasy, jak dokázaly přežít dost dlouho na to, aby si vytvořily toho prospěšné přátelství?",0.4357511578928382,2024,refA
"Alborn was a great guy, but this looked serious. No need to stick my nose out for someone, especially when they seem like they’ve just gotten into trouble with every authority in the city. Yet, I still couldn’t shake the feeling. Letting a silent sigh escape me, I slowly warped off the grate below, dropping down into the quiet room. “Psst. Al. Al!” I whispered, giving a soft yell at his lack of response. “Lilith? What are you doing here..? You’ve gotta leave, he’ll catch you.”",give yell,"Alborn byl skvělý chlapík, ale toto vypadalo vážně. Není potřeba se nad někým povyšovat, zvlášť když se zdá, že se právě dostal do problémů se všemi úřady ve městě. Přesto jsem se toho pocitu nemohla stále zbavit. Potichu jsem si povzdechla, pomalu odchýlila mřížku pod sebou a skočila dolů do tiché místnosti. „Pšt. Ale. Ale!“ Zašeptala jsem, až mírně zaječela, protože neodpovídal. „Lilith? Co tady děláš...? Musíš hned zmizet, nebo tě chytí.“","Alborn byl skvělý chlapík, ale toto vypadalo vážně. Není potřeba se nad někým povyšovat, zvlášť když se zdá, že se právě dostal do problémů se všemi úřady ve městě. Přesto jsem se toho pocitu nemohla stále zbavit. Potichu jsem si povzdechla, pomalu odchýlila mřížku pod sebou a skočila dolů do tiché místnosti. „Pšt. Ale. Ale!“ Zašeptala jsem, až mírně zaječela, protože neodpovídal. „Lilith? Co tady děláš...? Musíš hned zmizet, nebo tě chytí.“",-0.0379555179902304,2024,refA
"The days rolled past before I could even realize it. It was a few days since Alborn was taken away – to where I had no clue, but I knew he was taken somewhere. Those outfits seemed familiar, but no way was I going to figure it out on the first try. Sighing, I placed my hands on the system in front of me, emanating a red and purple glow – I could hack the security, the place isn’t far, and I doubt they took measures...Maybe I shouldn’t. Of course, against all morals, my fingers moved without my knowing, pulling up multiple screens; god I’m good. I was pretty popular on a couple of websites, they referred to me as “WRAITH.” Which was a pretty catchy name. Granted my name on any site is WR417H, but I like to think the public came up with it.",take measure,"Dny ubíhaly tak rychle, že jsme si to ani nestačila uvědomovat. Uběhlo pár dní, co Alborna odvezli – kam, to jsem netušila, ale věděla jsem, že někam ho odvezli. Ty šaty mi připadaly povědomé, ale vůbec mě to na první pohled nenapadlo. Povzdechla jsem si a položila ruce na systém před sebou, který červeně a fialově zářil – mohla by jsem hacknout zabezpečení, to místo není daleko a pochybuji, že by přijali nějaká opatření... No možná bych neměla. Samozřejmě, proti vší morálce se mé prsty pohybovaly, aniž bych to věděla, a několik obrazovek vyskakovalo; bože to jsem ale dobrá. Na několika webových stránkách jsem byla docela oblíbená, označovali mě jako „přízrak“. A to bylo docela chytlavé jméno. Přiznávám, že mé jméno je na každé stránce WR417H, ale je fajn si myslet, že s tím přišla veřejnost.","Dny ubíhaly tak rychle, že jsme si to ani nestačila uvědomovat. Uběhlo pár dní, co Alborna odvezli – kam, to jsem netušila, ale věděla jsem, že někam ho odvezli. Ty šaty mi připadaly povědomé, ale vůbec mě to na první pohled nenapadlo. Povzdechla jsem si a položila ruce na systém před sebou, který červeně a fialově zářil – mohla by jsem hacknout zabezpečení, to místo není daleko a pochybuji, že by přijali nějaká opatření... No možná bych neměla. Samozřejmě, proti vší morálce se mé prsty pohybovaly, aniž bych to věděla, a několik obrazovek vyskakovalo; bože to jsem ale dobrá. Na několika webových stránkách jsem byla docela oblíbená, označovali mě jako „přízrak“. A to bylo docela chytlavé jméno. Přiznávám, že mé jméno je na každé stránce WR417H, ale je fajn si myslet, že s tím přišla veřejnost.",0.2558523201717394,2024,refA
I didn't say that. You don't have to. You know better than anyone that violence begets violence every time. The council made the decision. The council is gone. We spend our entire lives. Entire millennia devoted to protecting life.,make decision,"To jsem neřekl. Ani jsi nemusel. Víš líp než ostatní, že násilí vždycky plodí násilí. Rada rozhodla. Rada už neexistuje! Strávili jsme celé naše životy, celá tisíciletí oddanou ochranou života.","To jsem neřekl. Ani jsi nemusel. Víš líp než ostatní, že násilí vždycky plodí násilí. Rada rozhodla. Rada už neexistuje! Strávili jsme celé naše životy, celá tisíciletí oddanou ochranou života.",0.2418485599714167,2024,refA
"“Please!” Queen Eirwen begged, “don’t send her away! She’s just a child!” The Ice King looked down at his wife from his throne, his royal advisor next to him. She had given birth to a girl. He scowled at the thought.",give birth,"„Prosím!“ Žadonila královna Eirwen, „neposílej ji pryč! Je to ještě dítě!“ Ledový král shlížel z trůnu na svou ženu, maje po boku svého královského rádce. Porodila děvče. Při tom pomyšlení se zamračil.","„Prosím!“ Žadonila královna Eirwen, „neposílej ji pryč! Je to ještě dítě!“ Ledový král shlížel z trůnu na svou ženu, maje po boku svého královského rádce. Porodila děvče. Při tom pomyšlení se zamračil.",0.5119364832938534,2024,refA
"Frostfell was not always one kingdom. It was split in two, the North and the South. In the North, the non magical kingdom. To the South, a kingdom full of fantastical displays of power. Due to the North’s greed, the two kingdoms clashed in a never ending war, until the South offered a truce.",offer truce,"Mrazopád nebýval vždy sjednoceným královstvím. Dělil se na dvě, Severní a Jižní. Na Severu bylo království bez magie. A na Jihu království překypující fantastickou ukázkou moci. Kvůli chamtivosti Severu sváděla obě království nekonečnou válku, dokud Jih nenabídl příměří.","Mrazopád nebýval vždy sjednoceným královstvím. Dělil se na dvě, Severní a Jižní. Na Severu bylo království bez magie. A na Jihu království překypující fantastickou ukázkou moci. Kvůli chamtivosti Severu sváděla obě království nekonečnou válku, dokud Jih nenabídl příměří.",0.5119364832938534,2024,refA
"The Ice King looked down at his queen, disgust from his eyes. Maybe, just maybe, he would have mercy on her. The woman who he had been with for twenty-two years, the one who always cared for him at his lowest times, the one who had given birth to his sons.",have mercy,"Ledový král shlížel na svou královnu, v očích znechucení. Možná, jen možná by se nad ní mohl slitovat. Nad ženou, se kterou strávil dvaadvacet let života, která se o něj vždycky starala, když mu bylo nejhůř, s tou, která mu porodila jeho syny.","Ledový král shlížel na svou královnu, v očích znechucení. Možná, jen možná by se nad ní mohl slitovat. Nad ženou, se kterou strávil dvaadvacet let života, která se o něj vždycky starala, když mu bylo nejhůř, s tou, která mu porodila jeho syny.",0.5119364832938534,2024,refA
"My wife wanted to do them as a starting off point. Without getting too into her business, she has reason to doubt that some of her ancestors are actually her ancestors. In my case, it's to support her and see the effect of genetic drift on a tiny sample size, we have pretty extensive family records.",have reason,"Moje manželka je chtěla udělat jako odrazový můstek. Aniž bych se pouštěl do hlubšího vysvětlování, má důvod pochybovat o tom, že někteří její předkové jsou skutečně její předkové. Já to dělám proto, abych ji podpořil a viděl na vzorku drobné velikosti účinek genetického driftu. Máme docela rozsáhlé rodinné záznamy.","Moje manželka je chtěla udělat jako odrazový můstek. Aniž bych se pouštěl do hlubšího vysvětlování, má důvod pochybovat o tom, že někteří její předkové jsou skutečně její předkové. Já to dělám proto, abych ji podpořil a viděl na vzorku drobné velikosti účinek genetického driftu. Máme docela rozsáhlé rodinné záznamy.",0.373827325476697,2024,refA
"While the rescue force patrols the city, we'll take care of watching over the museum in the box. It wouldn't be a good idea for the villains to try and steal the cabbonita with us waiting inside. We've run out of money! We'll have to steal that diamond and sell it! Otherwise, we'll have to do our experiments with solar pap. How are we going to get the bots inside? It's all taken care of.",take care,"Zatímco Rescue Force hlídkuje ve městě, my dohlédneme na muzeum v krabici. Padouši by si mohli zkusit ukrást Cabbonitu, když budeme čekat uvnitř. Došly nám peníze! Budeme muset ukrást ten diamant a prodat ho. Jinak budeme muset experimenty provádět s limonádou! Jak dostaneme roboty dovnitř? Všechno o vše je postaráno.","Zatímco Rescue Force hlídkuje ve městě, my dohlédneme na muzeum v krabici. Padouši by si mohli zkusit ukrást Cabbonitu, když budeme čekat uvnitř. Došly nám peníze! Budeme muset ukrást ten diamant a prodat ho. Jinak budeme muset experimenty provádět s limonádou! Jak dostaneme roboty dovnitř? Všechno o vše je postaráno.",0.3547203035391396,2024,refA
"And I'd like to start by turning to Dr. Vishal Sikka, the CEO of Emphasis. Vishal, you're the son of a railways engineer. You saw technology at that phase, and you're also a surfer, so you know all about dodging the waves. What's the disruption that we most need to pay attention to, that's coming from the new technologies and why? Why should we pay so much attention to the disruption?",pay attention,"A ráda bych se na začátek obrátila na Dr. Vishala, Sikka, výkonného ředitele společnosti Infosys. Vishale, vy jste synem železničního inženýra. V té fázi jste poznal technologii. A jste také surfařem, takže víte vše o tom, jak se vyhýbat vlnám. Jakému narušení pocházejícímu z nových technologií bychom měli věnovat největší pozornost a proč? Proč bychom měli narušení věnovat tolik pozornosti?","A ráda bych se na začátek obrátila na Dr. Vishala, Sikka, výkonného ředitele společnosti Infosys. Vishale, vy jste synem železničního inženýra. V té fázi jste poznal technologii. A jste také surfařem, takže víte vše o tom, jak se vyhýbat vlnám. Jakému narušení pocházejícímu z nových technologií bychom měli věnovat největší pozornost a proč? Proč bychom měli narušení věnovat tolik pozornosti?",-0.4206562610741277,2024,refA
